LINK ID,avg_congestion_score,max_volume,total_volume
5103188,0.585267506,2542,35706
8897971,0.585240275,437,6138
1093967,0.585226367,2091,29369
1017338,0.585128855,789,11080
8104374,0.58505386,1114,15642
5103275,0.585030099,2824,39651
1038102,0.585010207,1143,16048
8902285,0.584922609,603,8465
8106582,0.58490566,530,7440
8102617,0.584844464,2261,31736
1013968,0.584830832,2532,35539
8139000,0.58476485,2183,30637
1090577,0.584749764,706,9908
1090169,0.584736615,772,10834
1035893,0.58473025,1730,24278
1065759,0.584685729,647,9079
8117910,0.58463933,2329,32679
1091583,0.584619048,875,12277
1093402,0.584574644,1007,14128
1065173,0.584525939,559,7842
1017496,0.584516921,1901,26668
1065312,0.584515366,1128,15824
1017187,0.58448364,1630,22865
1014519,0.584464286,700,9819
8901541,0.584464161,479,6719
1064569,0.584459459,666,9342
1018539,0.584349593,369,5175
1091444,0.584338387,1451,20349
1065604,0.584321121,464,6507
1017350,0.584200592,3267,45806
1065046,0.584166667,500,7010
1035956,0.584143852,1388,19459
8901993,0.584132807,1772,24842
1064936,0.58407173,1580,22148
8903271,0.584068763,1813,25414
8902507,0.584060575,1948,27306
1090599,0.584021522,1332,18670
8570452,0.584010496,1969,27598
1094599,0.58398847,636,8914
5103481,0.583980649,1223,17141
1064660,0.583964646,660,9250
8901997,0.583934032,1526,21386
1035927,0.583924252,6064,84982
1083892,0.583899055,1694,23739
1016637,0.583848418,2265,31738
1090170,0.583761782,1167,16350
8102620,0.583746619,2218,31074
1017950,0.583736559,930,13029
1094572,0.583734746,519,7271
1017825,0.583714431,1312,18380
8903242,0.583712614,2307,32319
1065435,0.583694605,692,9694
1089646,0.583670261,1113,15591
8101608,0.583648367,3042,42611
8902109,0.583640695,2169,30382
8904233,0.583613917,1485,20800
8898203,0.583588815,1794,25127
1065079,0.583581349,1008,14118
1017140,0.583538299,1423,19929
1018168,0.583409506,1094,15318
1094573,0.583333333,499,6986
1089174,0.583311473,1906,26683
1037100,0.583300447,1267,17737
8903209,0.583281766,808,11311
8120810,0.583256528,1085,15188
1017946,0.583235524,852,11926
1038507,0.583191851,2356,32976
8901749,0.583138759,1499,20979
1036222,0.583067787,1726,24153
8903323,0.58304586,2464,34479
8902795,0.583040593,1281,17925
8902902,0.583033265,972,13601
1065462,0.583012821,1170,16371
1018087,0.583002937,3405,47643
1088917,0.583002646,504,7052
1014047,0.582995495,1110,15531
1017752,0.582975295,1862,26052
1017826,0.58296882,1486,20791
1065430,0.582802923,707,9889
1065501,0.582725061,685,9580
1035882,0.582709114,2136,29872
1091420,0.582650806,1282,17927
1064391,0.582603761,1028,14374
1036569,0.582594937,1185,16569
1036946,0.582566053,1249,17463
7107033,0.582558352,914,12779
1065925,0.582542194,474,6627
8102825,0.582532051,1612,22537
1036859,0.582466847,1106,15461
8893887,0.58245651,1188,16607
1065934,0.582445698,798,11155
8902687,0.582371007,2035,28443
1065906,0.58230198,1010,14115
1036712,0.582300647,928,12969
1036780,0.582250144,1154,16126
1090107,0.582242821,917,12814
1036387,0.582199326,1286,17969
1035574,0.582178909,1552,21685
8903254,0.582146991,1440,20119
7107047,0.582132565,347,4848
1035614,0.582082324,2065,28848
8107513,0.582057823,1078,15059
8902125,0.582001156,2596,36261
1036812,0.5819693,2291,31999
1085204,0.581944444,270,3771
1016941,0.581939281,807,11271
1017801,0.581937465,1194,16676
1036741,0.581896552,2001,27945
8901983,0.581871941,1226,17121
1094469,0.581871345,1767,24676
8101606,0.581800595,2800,39097
8902062,0.581792162,757,10570
1090945,0.581761808,981,13697
1018282,0.581751055,1106,15442
1090708,0.581718346,645,9005
8902409,0.581689825,2231,31146
8902514,0.581669044,701,9786
8123700,0.581666667,900,12564
8895587,0.58160793,1135,15843
1085540,0.5815469,1656,23113
1018347,0.5815265,761,10621
8901540,0.581521739,322,4494
1016976,0.581489166,1446,20180
1037039,0.581486254,970,13537
8907126,0.581431373,2125,29653
1018218,0.581416766,1674,23359
8901538,0.581295844,409,5706
1016729,0.581291276,959,13379
1064464,0.581289308,1325,18485
1035606,0.581257594,1646,22962
1088836,0.581205827,2311,32236
8902121,0.581176015,3013,42026
1065012,0.581136258,2143,29889
1064760,0.581113578,901,12566
8623300,0.581105975,4976,69398
1065076,0.581105306,1627,22691
8571577,0.581064731,1102,15368
1064557,0.581062899,991,13820
1092230,0.581044905,965,13457
1065856,0.581044601,710,9901
1093397,0.580893565,1093,15238
1065631,0.580864828,979,13648
1065826,0.580792683,1148,16002
7109518,0.580767276,1640,22859
8897810,0.5807393,771,10746
1065227,0.580593607,730,10172
8902666,0.580490956,645,8986
8908394,0.580455801,724,10086
1016739,0.580455229,2215,30857
1017658,0.580416381,2914,40592
1035556,0.580366357,1292,17996
1014272,0.580345711,1562,21756
1097475,0.58026739,829,11545
8907492,0.580258694,1572,21892
1082338,0.580208333,400,5570
1036496,0.580173679,2044,28461
1018203,0.580124729,922,12837
8905599,0.580112809,2290,31883
8901982,0.580104222,1871,26049
1093399,0.580089213,411,5722
1037265,0.580079365,525,7309
8100786,0.580019741,591,8227
8903093,0.580009847,677,9424
1065539,0.58,475,6612
8907584,0.579996392,924,12862
1018171,0.579989347,1408,19599
1016756,0.57995283,530,7377
1016926,0.579948774,2733,38040
1089603,0.579904406,1203,16743
1095750,0.579879679,748,10410
1097342,0.579876894,880,12247
8190300,0.57981387,1764,24547
8902753,0.579764957,1950,27133
1065793,0.579726529,774,10769
8902822,0.579691877,595,8278
1090746,0.579659024,567,7888
1065819,0.579608168,302,4201
1065616,0.57959596,825,11476
8901969,0.579571106,443,6162
1095298,0.579570485,1362,18945
1018133,0.579499817,913,12698
8102606,0.579485834,4765,66270
1064741,0.579193959,916,12733
8903263,0.579185664,1316,18293
8911445,0.579170557,1071,14887
1015100,0.579078014,2820,39192
8902616,0.579046492,2323,32283
8903097,0.578992072,883,12270
1018296,0.57898622,1016,14118
1017300,0.578914141,396,5502
1017960,0.578893962,2628,36512
1090608,0.578851262,1757,24409
1064932,0.57877129,411,5709
1014294,0.578743212,1289,17904
1062706,0.578739419,3111,43211
1017121,0.578732913,634,8806
1035919,0.578702654,4409,61236
1017431,0.578669017,2269,31512
8901758,0.578648915,845,11735
8624300,0.578557977,1239,17204
1036839,0.578506375,915,12704
1065862,0.57845805,735,10204
1017251,0.57845805,735,10204
7107024,0.57843905,2554,35456
1090638,0.578390589,1863,25861
1065653,0.578268264,1127,15641
1065821,0.578237659,1202,16681
1017646,0.578233681,2492,34583
1064875,0.578146086,988,13709
8903092,0.578099343,406,5633
8897476,0.578092784,485,6729
8902391,0.578068388,1472,20422
8905320,0.57806574,791,10974
1065704,0.578064438,688,9545
1064854,0.578029034,597,8282
8905769,0.577997967,656,9100
1037071,0.577984072,1737,24095
8898324,0.577960615,3707,51420
1064742,0.577951389,480,6658
1017981,0.577941176,425,5895
1091611,0.577898551,644,8932
1065154,0.577893959,789,10943
1082348,0.577832111,818,11344
7107025,0.57780236,452,6268
8902266,0.577767672,1924,26679
1064673,0.577740779,976,13533
5103301,0.577736318,1072,14864
8902160,0.577701498,2804,38877
1036483,0.577634245,1974,27366
1065314,0.577608696,575,7971
1094845,0.577578918,1774,24591
8189400,0.577413793,1450,20094
8901911,0.577411635,1358,18819
8903210,0.577338507,2384,33033
1036611,0.577254555,2543,35231
1065440,0.577251553,644,8922
8902303,0.577240143,465,6442
8897979,0.577221772,1234,17095
1035977,0.5772158,865,11983
1018342,0.577185792,549,7605
8902812,0.577175698,406,5624
1018557,0.57711092,4078,56483
1064615,0.577108234,502,6953
8902224,0.577066909,1649,22838
1064809,0.577036286,1727,23917
8902896,0.577034884,1290,17865
8102691,0.577024827,819,11342
1017586,0.577020202,1287,17823
8902106,0.576969981,2665,36903
1035945,0.576961037,1942,26891
1013671,0.576942231,502,6951
1065097,0.576935589,1537,21282
1064995,0.576915049,1597,22112
1017157,0.5769,1250,17307
1018413,0.576857283,1023,14163
1016639,0.576856992,1261,17458
1065680,0.576818442,1164,16114
1065557,0.576732295,1092,15115
8897048,0.576661434,1274,17632
8902775,0.57664076,1158,16026
1065845,0.576588935,729,10088
1065355,0.576548794,608,8413
8902123,0.576540616,1785,24699
1064736,0.57651763,917,12688
1090562,0.576458906,2182,30188
1017579,0.576426562,1659,22951
8904491,0.576332277,2208,30541
1036166,0.576242952,1951,26982
1093954,0.576212889,1381,19098
1097561,0.57619491,537,7426
1064744,0.576178451,396,5476
8570407,0.576162791,645,8919
1036789,0.575977315,3982,55045
8902999,0.575936768,2135,29511
8902819,0.57590734,1644,22723
1064427,0.575861605,619,8555
8102707,0.575849319,5161,71327
1037173,0.575847763,462,6385
1038569,0.575781724,1098,15173
8903201,0.5757285,2345,32402
8902536,0.575713012,935,12919
8104336,0.575679098,724,10003
1018530,0.575655431,445,6148
1097430,0.575639818,2123,29330
1064934,0.575635482,1272,17573
1095273,0.575603732,911,12585
8903207,0.575590872,1227,16950
8901711,0.575492991,1403,19378
1013695,0.575438596,665,9184
1064956,0.575437595,876,12098
1018109,0.575403691,1445,19955
1036505,0.575388471,3325,45916
1037261,0.575384615,650,8976
1013918,0.575334288,2094,28914
8901808,0.575322997,1935,26718
8901970,0.575313808,478,6600
1017146,0.575304878,1640,22644
7109519,0.575268817,1085,14980
1014033,0.575253924,361,4984
8898745,0.575212766,1175,16221
1064763,0.575179533,557,7689
1036188,0.575164178,3147,43441
8902801,0.575135554,1291,17820
8902800,0.575113211,1693,23368
1017732,0.575082919,1005,13871
1094564,0.575078616,424,5852
8897515,0.575061275,408,5631
1096057,0.57505663,1913,26402
8902154,0.575037707,442,6100
8908304,0.574990932,919,12682
1064485,0.574987992,694,9577
1018249,0.5749544,1462,20174
2099777,0.574919872,1248,17220
1064631,0.574819576,739,10195
1018569,0.574796748,820,11312
1017747,0.574790308,1073,14802
1036300,0.574723314,2289,31573
1088829,0.574651954,2107,29059
1017326,0.574651626,1507,20784
1082324,0.574535389,843,11624
1089225,0.574511152,1091,15043
8902397,0.574483204,1935,26679
8902958,0.574449077,1679,23148
8902493,0.574390488,834,11497
1036818,0.57437828,1461,20140
1014390,0.574344332,1576,21724
1018498,0.57432708,1226,16899
1036700,0.574321761,1757,24218
1065038,0.574302135,609,8394
8902817,0.574296904,1766,24341
1088923,0.574285714,350,4824
1087990,0.57427662,1440,19847
8289700,0.574264908,2426,33436
1036381,0.574240479,779,10736
1018451,0.574231728,1204,16593
1064565,0.574202675,324,4465
8908401,0.574103943,465,6407
8902879,0.574070927,1471,20267
8902736,0.574067432,2788,38412
1017867,0.574065657,1650,22733
1013962,0.574014909,1878,25872
8902572,0.574008138,983,13542
1036985,0.573934025,1157,15937
1017788,0.573852295,2004,27600
7107633,0.573851536,3287,45270
1017434,0.573838798,610,8401
8907805,0.573794186,2018,27790
1097431,0.573785782,2457,33835
1064625,0.573748309,739,10176
1036906,0.57373029,1818,25033
8903188,0.573725159,1778,24482
1088824,0.573684857,1356,18670
1035964,0.573675859,3046,41938
1037055,0.573669015,1703,23447
8902014,0.573658239,1503,20693
1017594,0.573593911,1292,17786
1015111,0.573589744,975,13422
1065699,0.57358156,376,5176
8104362,0.573557327,439,6043
1017619,0.573536245,1076,14811
1036303,0.573518091,1299,17880
1036726,0.573500492,2373,32662
8902956,0.573489902,1799,24761
1017266,0.573472082,3976,54723
1036718,0.57323435,1246,17142
1065916,0.573233361,2434,33486
1016617,0.573163842,1180,16232
1064948,0.573096264,464,6382
8899069,0.57308837,728,10013
1018556,0.57308642,3375,46420
1065740,0.573056087,1046,14386
1093370,0.573051948,308,4236
8902220,0.573036628,2084,28661
1018440,0.573016458,1357,18662
8902527,0.572925142,1229,16899
1089172,0.5728739,1705,23442
1018428,0.57285575,684,9404
1017822,0.57282839,472,6489
1036345,0.572820513,325,4468
8906204,0.572764456,2669,36689
1089639,0.572702991,1560,21442
8902533,0.572687957,501,6886
1018656,0.572673227,813,11174
8902250,0.572646035,3926,53957
1090739,0.572636301,483,6638
1065958,0.572563559,708,9729
1036181,0.572484578,1567,21530
1064417,0.572482639,672,9233
1018051,0.572435897,1235,16967
1038280,0.572374535,1076,14781
8901664,0.572368421,513,7047
1064524,0.572315705,416,5714
8903332,0.572251773,2162,29693
1017165,0.572238302,1382,18980
8901654,0.572222222,1155,15862
8897981,0.572215118,1173,16109
1014412,0.572207679,2483,34099
1064813,0.572162829,608,8349
7107622,0.57214175,2796,38393
8899334,0.572097063,1487,20417
8903283,0.572079772,1170,16064
8906909,0.572075209,718,9858
1065813,0.571946487,816,11201
1036896,0.571857464,1485,20381
1064826,0.571846985,1636,22453
7107041,0.57173913,460,6312
1018528,0.571703767,1168,16026
8905598,0.571686352,1524,20910
8903187,0.571669884,518,7107
1037262,0.571631206,470,6448
1035772,0.571617162,505,6928
1014419,0.571542849,1198,16433
1017629,0.57151142,934,12811
1088873,0.571494253,1450,19888
1064542,0.571456755,1056,14483
1065758,0.571440129,515,7063
7107074,0.571434037,1089,14935
1085216,0.571425787,2138,29321
1091541,0.571416831,507,6953
1036343,0.571395131,356,4882
1093360,0.571351468,1544,21172
1017296,0.571341463,410,5622
1017061,0.571267401,2179,29875
1065858,0.571220278,743,10186
1036191,0.571117194,822,11267
1088872,0.571066201,1002,13733
1041402,0.571062712,1871,25643
1065175,0.571051168,899,12321
1094565,0.57100939,994,13622
1014038,0.57098338,1805,24735
1085537,0.570982273,1147,15718
1018283,0.570977011,435,5961
1014513,0.570974576,354,4851
1088938,0.570943245,417,5714
8903216,0.570925553,994,13620
1088920,0.570890291,1902,26060
1013700,0.570849338,781,10700
1017819,0.570827725,1486,20358
1013960,0.570796131,1120,15343
8906203,0.570752768,2017,27629
1018438,0.570744207,2618,35861
1065388,0.570694716,511,6999
1090642,0.570558297,1621,22197
1097820,0.570553221,476,6518
8570405,0.570440252,530,7256
8896508,0.570415797,958,13115
1017975,0.570413961,616,8433
8902287,0.570396016,1372,18782
8907585,0.570316804,605,8281
1064592,0.570302445,1554,21270
1017718,0.570286738,2325,31822
1017430,0.570195195,555,7595
8903253,0.570144879,1507,20621
1064950,0.57008719,497,6800
8106899,0.570085929,931,12738
8905602,0.570038064,3065,41932
1065738,0.569984448,643,8796
1090683,0.569950331,906,12393
1014937,0.569945141,1276,17454
1092207,0.569909929,4774,65298
1036892,0.569749695,819,11199
1018337,0.569732857,1541,21071
1036004,0.569703829,1767,24160
1065645,0.569697783,932,12743
1089586,0.56968282,1981,27085
8902669,0.569680125,1709,23366
8570455,0.569600149,1338,18291
8902148,0.569570478,1102,15064
8906910,0.569554455,505,6903
1018200,0.569538288,888,12138
1089614,0.569514526,2180,29797
1064523,0.569498487,771,10538
8897489,0.569407895,380,5193
8897047,0.569407008,1113,15210
1036227,0.569241093,1366,18662
1013776,0.569240887,887,12118
5104420,0.569238835,1351,18457
8908399,0.569179052,471,6434
1064471,0.569029042,769,10502
1065791,0.569027778,600,8194
1091445,0.569026549,1695,23148
1017592,0.569018731,783,10693
8896785,0.569000627,532,7265
1065948,0.568993506,462,6309
1065746,0.568962496,951,12986
1018338,0.568770673,1814,24762
1093400,0.568727871,659,8995
1065881,0.568714411,761,10387
8903200,0.568654775,897,12242
1065176,0.568644068,885,12078
8902535,0.568495514,483,6590
1088922,0.568436617,1888,25757
1017782,0.568421597,2417,32973
1036555,0.568388684,1355,18484
1018442,0.568339272,1684,22970
1017625,0.5683391,1156,15768
1064989,0.568238354,1474,20102
8902997,0.568165205,2736,37308
1065220,0.568126521,411,5604
8902674,0.568094741,957,13048
1018481,0.568024862,724,9870
1017174,0.567999709,1144,15595
1065348,0.567989022,334,4553
1064740,0.567918027,919,12526
8899070,0.567914831,454,6188
1094440,0.567840588,1654,22541
1017542,0.567822304,3793,51690
1036952,0.567757376,1062,14471
7107629,0.567749709,3147,42881
1064997,0.567678571,1400,19074
8901465,0.567645728,2579,35135
1037042,0.567566029,732,9971
8107392,0.567495127,342,4658
8897982,0.567494942,1318,17951
1017383,0.567484951,886,12067
8902253,0.567457548,1433,19516
1036725,0.567449139,2130,29008
1064577,0.567397661,285,3881
1064554,0.567324561,380,5174
1017100,0.567298797,1081,14718
8102759,0.567272116,991,13492
1097487,0.56725823,648,8822
8902006,0.567244764,764,10401
1036800,0.567231076,1506,20502
7107073,0.56712746,1067,14523
8104377,0.567109424,2635,35864
1036543,0.56710806,2039,27752
1041396,0.567027938,1730,23543
1094568,0.566930618,884,12028
1036266,0.56691993,1711,23280
1017302,0.566895715,1237,16830
1036692,0.566761364,4840,65835
1016630,0.566666667,720,9792
8902032,0.566640323,4745,64529
1017261,0.566559371,2330,31682
8901874,0.566541944,1804,24529
8897143,0.566470942,1107,15050
1065899,0.566444966,639,8687
8895250,0.566411765,2125,28887
8104316,0.56640898,1908,25937
1018549,0.566357381,2398,32595
8902398,0.56633671,2172,29522
1064532,0.566310372,421,5722
8901915,0.56630547,969,13170
1090678,0.566250743,561,7624
1036994,0.566250484,861,11701
