LINK ID,CO2_Hour_0,CO2_Hour_1,CO2_Hour_2,CO2_Hour_3,CO2_Hour_4,CO2_Hour_5,CO2_Hour_6,CO2_Hour_7,CO2_Hour_8,CO2_Hour_9,CO2_Hour_10,CO2_Hour_11,CO2_Hour_12,CO2_Hour_13,CO2_Hour_14,CO2_Hour_15,CO2_Hour_16,CO2_Hour_17,CO2_Hour_18,CO2_Hour_19,CO2_Hour_20,CO2_Hour_21,CO2_Hour_22,CO2_Hour_23
1065611,9417.41245,11146.2128,5322.885298,6596.73819,6414.759205,14558.31876,18015.91947,18379.87744,23702.76274,21837.47815,18061.41422,16833.05607,16105.14013,17106.02455,18197.89846,21109.56221,20973.07797,23839.24698,26386.95276,17970.42472,19107.79338,13830.40283,13375.45536,10418.29687
1065612,5018.837468,4848.707384,3317.536631,2892.211422,5146.435031,12717.22375,16375.02055,16375.02055,18671.77668,13823.0693,15099.04493,13270.14653,12121.76846,14205.86199,14163.32947,13270.14653,13908.13434,14673.71972,14588.65467,11441.24813,10122.73998,9910.077374,10590.59771,9952.609894
1065613,21349.09348,20343.52024,19105.89163,12376.28608,19879.40951,23128.1846,27305.18115,35659.17425,36742.09929,35968.58141,40454.98511,41151.1512,42698.18696,43549.05663,43239.64948,52521.86403,54610.36231,70776.88599,76887.67724,57317.67489,35736.52604,36200.63677,36045.93319,35272.41531
1065614,26110.13019,15403.09839,14745.64907,12021.93045,20662.69296,43673.41921,58419.06827,79645.28922,94390.93829,76639.80661,65181.40415,51187.12574,47242.42981,50341.83375,54286.52968,53159.4737,63302.97752,68186.88676,77579.01993,54568.29368,41325.38592,41607.14991,38413.82464,27706.79283
1065615,104583.0386,82238.88793,60515.4081,49964.00361,91238.61529,170994.8198,188683.9391,200787.0207,203580.0396,205752.3875,200476.6853,205442.0521,190545.9517,208235.071,214131.444,231199.8925,237406.601,250440.6889,288922.2818,226544.8611,163236.4342,149271.34,143685.3023,117927.4619
1065616,59456.4187,52100.98546,60069.37147,36470.68982,93781.77382,137607.8969,159980.673,223114.8083,252843.0177,231696.1471,188176.5004,159367.7202,157222.3855,157835.3383,173159.1575,161206.5785,190015.3587,192773.6462,211775.1821,153238.1925,139140.2788,125961.7942,120138.7429,79990.33649
1065617,13352.54557,15187.24649,10396.63854,9785.071564,18448.93701,39955.70889,37407.51317,54531.38841,68801.28444,64826.09911,46988.72908,43625.11072,45765.59513,44440.53336,49842.70828,48008.00736,59525.85202,61156.69728,51371.62571,44338.60553,36999.80185,23647.25628,25991.59634,17939.29787
1065621,25527.90536,21523.52805,14932.99039,9760.669695,18687.09412,45132.66927,36039.3958,33369.81092,40460.89574,36289.66938,37874.7354,44798.97116,39793.49953,45132.66927,43547.60325,48719.92395,51973.48051,56895.52762,50722.1126,57145.80121,38375.28256,36289.66938,33870.35809,31534.47132
1065622,35642.42914,26996.01776,22768.8833,17869.25019,24786.37929,52262.75324,47459.19136,52358.82447,55913.46026,54280.24922,63887.37298,68979.14857,62158.09071,69075.21981,71188.78704,81468.40946,76280.56263,80795.91079,103468.7229,75992.34891,48515.97497,45537.76661,46978.83517,46306.33651
1065623,32034.33602,26090.85858,16017.16801,14808.32514,24882.01571,51476.55882,54599.40289,62456.88154,79582.15551,72832.78283,72732.04592,62053.93392,52987.6124,49361.0838,64673.09346,59837.72199,55606.77195,75552.67928,74948.25785,54700.1398,49562.55761,51678.03263,41805.81587,36970.44439
1065624,25290.73611,12462.10185,12278.83565,12645.36806,17227.02315,42517.75926,48015.74538,70924.02084,76971.80556,78071.40279,78254.66899,80087.33103,73123.21529,73673.0139,82469.79168,81919.99307,87967.77779,103728.6713,124071.2199,86684.91436,46183.08334,39218.9676,36286.70834,26756.86574
1065625,18806.07775,20768.45108,14717.79998,15535.45553,24693.19774,32869.75328,52329.95547,77513.74654,100735.1643,80947.89987,78167.87098,66066.56878,60015.91768,65085.38212,61814.7599,63450.07101,63777.13323,64431.25767,72771.34433,56091.17102,46279.30437,37285.09327,29599.13106,28127.35107
1065628,49354.38904,34233.04431,27302.42798,18061.6062,30032.67078,78336.96643,83167.396,92618.23645,91778.16174,88207.84424,85057.56409,84007.4707,90098.01233,82327.32129,88417.86291,94928.44189,99338.83411,98918.79675,108789.6746,90308.031,84007.4707,68466.08862,68046.05127,40953.64197
1065629,27097.70893,20438.88625,13040.1944,13872.54723,31721.89134,63443.78267,88321.88404,157499.6529,159904.2278,143072.2038,128922.2056,103489.2023,99049.98724,100714.6929,102009.464,148806.19,123650.6377,119951.2917,109963.0577,86472.21108,63166.33173,77778.74815,50681.03922,33479.08065
1065630,30689.55831,25574.63192,19641.31732,20459.70554,25370.03487,36622.87291,41533.20224,91454.88375,104753.6924,82452.61331,74677.92521,101684.7365,88795.12203,82043.4192,84498.58387,96365.21308,97592.79541,93091.66019,88385.92792,82657.21037,71404.37232,61379.11661,61174.51956,41737.7993
1065631,38967.13022,31571.10267,25941.29066,20642.64405,33116.54126,43934.61141,52103.35825,64687.64393,67226.57876,68109.68653,74401.82937,77161.54114,72083.67148,81466.69151,78155.03738,84778.34563,93388.64636,94271.75413,108070.313,84778.34563,53207.24296,51661.80437,54200.7392,52655.30061
1065632,21006.21485,15018.01786,16063.57607,13782.35816,20055.7074,48665.98193,49521.43864,62543.39083,82789.19972,67295.92813,63018.64456,59216.61473,54559.12817,55319.53414,53323.46848,57980.95503,61307.73114,61402.78188,65394.91321,45054.05358,39636.16106,35834.13122,33267.76108,26519.15812
1065634,1199.933633,485.687423,402.0185812,567.3155614,683.6356585,1004.026101,1581.54518,2720.25771,2128.453707,2132.535114,2199.878328,2408.030081,2112.128079,2110.087376,2108.046672,2181.511997,2387.623046,2399.867267,2357.012494,2232.529583,1954.993913,1791.737636,1334.620062,1061.165798
1065638,3030.389739,1831.853572,2151.917208,1443.691291,1341.543322,3663.707145,3745.42552,5195.926675,5195.926675,5073.349113,5257.215457,4991.630738,4623.898051,4583.038863,4841.813717,4657.947373,4569.419134,5529.61004,5652.187602,4862.243311,3248.305405,3282.354728,3268.734999,3323.213916
1065639,1442.832292,828.5571579,1971.394617,171.4256189,1942.823681,3157.088481,3485.65425,2771.380838,1971.394617,1328.548546,3285.657695,1371.404951,4171.356726,3699.936274,8599.85188,6514.173517,6357.033366,14314.03918,6799.882882,4928.486542,1157.122927,2514.24241,6314.176962,1799.968998
1065643,2687.188532,1615.944455,1960.921361,1283.072002,1155.975247,3250.045589,3346.881212,4799.415554,4636.00544,4472.595327,4678.371025,4514.960912,4127.618421,4133.670647,4157.879553,4030.782798,4012.626119,4884.146724,4968.877893,4321.289666,2892.96423,2880.859777,2868.755325,2844.546419
1065645,537.3956091,373.2303708,401.2928047,326.9273549,303.0742861,576.6830166,848.8886253,869.9354508,927.4634403,836.2605301,816.6168264,798.3762443,726.8170379,767.507567,857.3073555,914.835345,889.5791545,1267.01889,1307.70942,961.1383609,686.1265087,679.1109003,686.1265087,520.5581488
1065650,18934.56696,13335.55011,12330.59837,7688.678412,8087.468786,11724.437,18328.40559,22970.32555,26304.21307,24756.90642,25315.21295,24134.79344,24055.03536,24932.37419,25682.10009,25825.66462,25682.10009,26766.80991,24980.22903,24852.61611,26064.93885,21534.6802,25937.32593,18487.92174
1065651,5130.663033,3132.090805,3460.214604,6711.623154,5727.251758,7009.917516,7666.165114,18613.56821,10440.30268,7964.459476,6472.987664,6234.352174,7338.041315,7129.235261,7099.405825,8232.924402,7845.141731,9187.466362,8948.830872,7994.288912,7039.746952,6443.158228,5011.345288,8113.606657
1065653,17622.79498,13046.33272,13456.16516,13387.85975,15778.549,38797.47112,70149.65289,76980.19358,60723.50674,53756.35523,54029.57686,53414.8282,54166.18768,53278.21739,54712.63093,54507.71471,52526.85791,63524.02842,63524.02842,53688.04983,40026.96845,36953.22514,31762.01421,28551.66009
1065654,3956.886691,3631.856713,3278.563259,2614.371564,3377.485426,7023.473877,8267.066837,12181.55831,11884.79181,10287.9054,10542.27668,8733.414197,10132.45628,10245.51018,10669.46233,11361.9175,10429.22278,14301.31904,14640.48076,11277.12707,7687.665572,6684.312161,6005.988728,6514.731303
1065655,1410.132742,1556.640039,1043.864497,842.4169625,1971.74405,7361.991716,8295.97574,11384.83794,9883.138133,8473.005391,6824.79829,6501.261341,6006.799211,5805.351676,5829.769559,6617.246285,7545.125838,8308.184681,8106.737146,5689.366732,3949.592571,3333.041026,2820.265483,2832.474425
1065657,12758.71956,25267.26814,19263.16482,19263.16482,17511.96802,39527.01353,50534.53629,114828.476,110825.7405,83306.93359,68046.50431,54537.27184,59040.34933,52035.56212,66045.13654,74801.12055,112076.5953,124835.3149,112576.9373,76802.48832,50534.53629,57789.49447,44780.60394,40027.35548
1065658,41486.0101,21520.86774,22558.01799,12705.09059,29558.7822,52894.66288,67933.34154,94380.67298,75193.39331,88157.77147,58598.98927,57821.12658,61191.8649,57821.12658,58080.41414,58080.41414,63266.16541,63006.87784,67933.34154,50820.36237,50301.78725,47190.33649,33448.09564,39411.7096
1065659,16047.655,5951.947161,8136.839156,4445.125095,13034.01087,17027.08935,17328.45376,29609.0536,25239.26961,29232.34808,26896.77388,28930.98367,25992.68064,25917.33954,27198.13829,26143.36284,22526.98989,22376.30768,28780.30146,25163.9285,22300.96658,21999.60216,21773.57885,14842.19735
1065662,2107.793094,882.9944044,897.2362496,1196.314999,1936.890951,3147.447796,2791.401665,6038.542378,2691.708749,4457.697557,3759.847141,2449.59738,2506.564761,3346.833629,3944.991129,3645.912379,5283.724581,5226.7572,5611.287021,5226.7572,2805.643511,2648.983213,2606.257677,1993.858332
1065663,1282.283279,1225.830556,685.4973504,669.368001,1032.278363,1814.55181,3943.625933,7411.436059,8717.913362,8040.480686,6411.416395,4298.471621,3871.043861,2637.14863,3677.491668,3750.07374,3927.496584,4621.058609,3967.819958,2709.730703,1879.069208,1790.357786,3088.770414,2112.944774
1065664,1658.382133,578.8692352,594.5143497,625.8045786,915.2391963,2190.316025,3394.989839,4372.809493,3950.391403,3817.40793,3629.666556,3121.200336,3473.215411,3973.859074,4020.794418,4364.986936,5131.597545,6930.785709,7846.024905,6070.304413,3715.714686,2033.864881,1658.382133,1196.851257
1065665,17405.6556,11341.74978,9095.858731,8871.269627,15384.35366,28635.11082,45703.88276,88375.81261,91969.23828,86466.80522,78044.71381,54238.26873,44917.8209,48062.06836,50195.66485,51318.61037,56259.57067,62211.18194,51543.19948,37394.0859,26838.39799,23581.85597,22009.73224,20774.49216
1065666,10032.19616,19097.43365,15471.33865,12691.33249,26228.75381,20789.61132,33843.55331,31788.76614,63940.14178,38799.21647,31909.63597,25987.01415,20064.39232,21514.83032,27920.93148,22119.17948,22844.39848,24294.83648,20427.00182,31788.76614,29613.10914,29854.84881,20668.74148,26107.88398
1065667,2943.47042,1297.450777,484.1234243,813.3273529,2478.711933,4124.731575,6119.320084,6564.713634,6564.713634,5344.722605,4337.745882,5693.29147,7726.609853,4008.541954,4182.826386,3485.688655,5828.846029,2323.792437,4066.636765,4647.584874,2691.726239,2343.157374,2672.361302,3563.148403
1065668,4471.605957,3574.366915,3377.412004,3165.867839,5850.290339,7754.187818,13115.73819,13305.39848,13830.61157,12327.91854,11299.37623,11649.51829,11503.62577,12254.97228,11620.33979,11284.78698,10941.93954,11014.8858,9986.343483,10876.2879,9898.807967,9716.442308,9191.22921,6390.092689
1065669,98010.10079,82955.25773,59400.06109,48236.94616,65647.30889,126788.4063,136824.9683,167037.0683,160584.9927,186905.3646,182399.1531,185369.1562,185061.9145,186393.2951,185471.5701,184959.5006,202165.0355,191411.5762,189568.126,198375.7213,179736.3917,159151.1982,136415.3127,120950.814
1065670,15842.8449,9010.618038,6931.244645,7030.262426,12575.25814,25447.56963,29804.35197,37824.79221,41290.41453,50400.05035,20496.68059,20298.64503,23665.24957,19011.41388,21288.82284,17229.09383,30002.38753,16634.98715,21387.84062,34359.16988,21387.84062,13961.50707,16734.00493,17328.11161
1065671,5848.642361,19201.20322,16001.00268,5738.290618,3089.848794,25270.54907,57272.55444,33326.22628,40278.38607,55396.57481,39836.9791,45023.511,35753.96462,32222.70885,38623.10993,57382.90618,34650.44719,33657.28151,61796.97588,25049.84558,33326.22628,30236.37749,13793.96783,8276.380699
1065677,5754.370853,3288.211916,2309.577417,3405.648056,3992.828755,7202.749911,10177.79879,11078.14253,14796.95362,17028.24028,17028.24028,16949.94952,14836.099,13074.5569,12604.81234,13466.0107,13935.75526,14483.79058,15305.84356,12800.53924,8729.41973,8024.80289,5558.643953,6028.388513
1065678,9012.73554,21586.95528,4797.101174,4724.417823,10539.08591,17880.10438,46153.92797,76608.25209,76390.20203,56838.38058,45427.09445,38667.5428,35324.10865,38885.59285,42229.027,42301.71036,44409.52754,41502.19349,41138.77674,29800.17396,17734.73767,21877.68869,16426.43735,16208.3873
1065679,14573.03353,6220.197239,3732.118344,4976.157792,7701.196582,13802.91387,36728.7837,75234.76661,72568.96779,84535.44248,53730.65615,44903.90007,35484.74425,43482.1407,42119.62131,40460.90204,43185.94083,30864.0263,30153.14662,24525.34912,23932.94938,17475.79224,13802.91387,6279.437213
1065680,9630.811415,20612.28541,11098.92291,11509.99413,24488.09976,47801.71032,44748.0384,41987.98879,56551.65483,51325.17791,45511.45638,48212.78154,46979.56788,58489.56201,55318.44118,51971.14697,68355.27126,53732.88076,50855.38223,36409.16511,26308.55801,28481.36303,24077.02854,31828.65724
1065681,7281.941522,5478.794098,5825.553218,10541.47725,9431.848067,17199.25236,39045.07693,57492.66212,64011.73357,59295.80954,40640.16888,35508.1339,32526.00547,31693.78358,40154.70611,38420.91051,37172.57768,37935.44774,37588.68862,30445.45075,21152.30633,19141.10343,41819.14989,15188.04946
1065682,6549.620827,10443.98997,8673.822176,5044.978204,8142.771839,28676.71821,39209.21657,45758.8374,52485.475,65230.6831,66292.78377,68771.01868,67708.91801,73904.50528,73461.96333,74789.58917,68328.47673,59123.60422,61424.82235,51423.37433,41156.40114,37085.01522,25401.9078,21330.52188
1065686,32885.73074,26814.51891,15821.94598,17845.68325,39508.87091,64253.65852,61815.97498,49857.52744,48661.68269,47327.85585,57492.53626,64345.64658,65725.46745,70232.88229,70738.81661,70876.7987,77269.96873,72210.62554,73130.50612,62413.89736,66185.40774,59976.21382,43372.36935,39968.8112
1065687,3544.703818,4221.979733,2937.794231,2621.145751,4116.43024,7845.845671,10634.11145,12551.59391,14961.64068,14715.35853,14020.49103,11672.0148,13088.13717,13897.34995,13897.34995,13290.44037,14029.28682,13387.19407,11531.28215,11988.66328,12094.21278,10704.47778,9965.631328,7432.443488
1065688,7584.705255,2114.965888,5433.274437,1677.386739,6673.082027,7584.705255,12398.0759,14695.36643,14695.36643,12616.86547,7220.055964,8423.398624,18670.0437,5688.528941,18341.85934,14221.32235,15752.84938,8058.749333,7876.424688,11304.12802,8058.749333,7803.494829,9444.416639,6235.502878
1065689,3567.039723,1783.519862,1261.07465,1477.258875,1675.427749,2936.502399,3855.285358,5602.774515,4665.976204,6719.726348,6665.680291,8881.568604,8683.399731,10430.88889,9962.489733,8341.10804,9061.722126,11457.76396,11619.90213,11709.97889,8233.015927,7476.371138,5026.283247,4702.006908
1065690,1773.272434,1384.3969,964.4113236,1228.846686,1991.042732,3515.434825,11044.06516,18214.93,17141.63353,17686.05927,10981.84507,10110.76388,8819.697104,10795.18482,10017.43375,10375.19924,9021.912382,7217.529905,6237.56356,5195.37713,5335.372322,3546.544867,3313.219547,1151.07158
1065691,12508.17046,6045.615721,6373.210662,5569.113989,13788.76886,23914.43066,11674.29243,11942.32465,11197.7907,10095.88044,15128.92998,20013.07273,21353.23385,23646.39844,23289.02214,23795.30523,19566.35236,23140.11535,24361.15103,23408.14757,24569.62054,24063.33745,22306.23732,14086.58244
1065692,9451.613154,3392.886773,4241.108466,3816.99762,4665.219313,9451.613154,13268.61077,18782.05178,18782.05178,24053.14373,25083.12722,26052.52344,25749.58712,31505.37718,35080.02574,41805.21203,42714.02098,47803.35114,37079.40545,39563.48327,23386.68383,23931.9692,11935.69097,9391.02589
1065693,4272.868099,6789.763007,7960.411801,2633.959787,4858.192496,10535.83915,23237.37857,42377.48635,42611.61611,41265.37,23178.84613,21891.13245,20135.15926,19725.43218,19666.89974,20135.15926,20018.09438,14984.30457,12935.66918,11472.35818,10360.24183,11823.55282,9131.060595,6321.503489
1065694,2860.036113,3582.267455,2990.037755,1834.467608,1848.912235,2744.479099,6153.411032,11353.47669,11541.25684,10414.57595,6702.306851,6384.525061,6052.298644,5922.297002,6066.743271,5980.07551,6355.635807,6211.189539,5286.733422,6066.743271,2470.031189,2628.922084,1776.689101,2744.479099
1065695,4129.529625,4021.426755,4972.732009,1794.507638,4756.526269,6486.172186,3978.185607,5621.349228,5080.834879,4237.632495,7977.991788,7761.786049,7415.856866,5578.10808,5664.590375,5080.834879,5988.898985,6075.381281,7675.303753,6248.345872,4410.597086,4151.150199,2551.227726,3156.603797
1065697,15491.93635,14861.04301,9883.995588,7851.117062,9813.896328,6939.826689,17524.81487,17735.11265,19066.99858,13459.05782,12617.86671,13529.15708,12267.37041,12477.66819,13809.55412,12968.363,11145.78226,14160.05042,13459.05782,11706.57633,13318.8593,8411.911138,11145.78226,3785.360012
1065698,16664.80617,11714.86374,9652.387731,8992.395408,11219.8695,35722.08451,62781.76977,84809.01357,80106.56827,80519.06347,74166.63735,68144.2074,50901.90795,58986.81391,58821.81583,59564.3072,56346.84462,47354.44921,37702.06148,38032.05764,33824.60658,32999.61618,39187.04421,18974.7793
1065699,9694.859951,4031.974465,1495.001768,5436.370066,9015.313692,10102.58771,13908.04675,8743.495189,11869.40798,12367.7419,11099.25555,9876.072286,10329.10312,12005.31723,11914.71106,12730.16657,12956.68199,17033.95954,15765.47319,9694.859951,8426.373602,7157.887253,4847.429975,3986.671382
1065700,9129.551591,2372.651826,1908.437338,1908.437338,3249.501414,8510.598941,16711.72156,42346.67716,37859.27044,42191.93899,30070.78293,20683.3344,20992.81072,21147.54888,19600.16726,20064.38175,21611.76337,17021.19788,15370.65748,11605.36219,9851.663017,6808.479153,13668.53769,7891.646291
